person_id,first_name,last_name,birthdate,school,height,position,team_id,team_name,team_city,team_abbreviation,draft_year,draft_round
76487,Billy,Cunningham,1943-06-03,North Carolina,6-6,Forward,1610612755,76ers,Philadelphia,PHI,1965,1
1630595,Cade,Cunningham,2001-09-25,Oklahoma State,6-7,Guard,1610612765,Pistons,Detroit,DET,2021,1
201967,Dante,Cunningham,1987-04-22,Villanova,6-8,Forward,1610612740,Pelicans,New Orleans,NOP,2009,2
76485,Dick,Cunningham,1946-07-11,Murray State,6-10,Center,1610612749,Bucks,Milwaukee,MIL,1968,2
1061,William,Cunningham,1974-03-25,Temple,6-11,Center,1610612751,Nets,New Jersey,NJN,Undrafted,-1
76488,Radisav,Curcic,1965-09-26,Union Olimpija,6-10,Center,1610612742,Mavericks,Dallas,DAL,Undrafted,-1
76492,Fran,Curran,1925-09-19,Notre Dame,6-0,Guard,1610612758,Royals,Rochester,ROC,Undrafted,-1
209,Dell,Curry,1964-06-25,Virginia Tech,6-5,Guard-Forward,1610612766,Hornets,Charlotte,CHH,1986,1
203552,Seth,Curry,1990-08-23,Duke,6-1,Guard,1610612751,Nets,Brooklyn,BKN,Undrafted,-1
201939,Stephen,Curry,1988-03-14,Davidson,6-2,Guard,1610612744,Warriors,Golden State,GSW,2009,1
687,Rastko,Cvetkovic,1970-06-22,Crvena zvezda,7-1,Center,1610612743,Nuggets,Denver,DEN,Undrafted,-1
76505,Mike,D'Antoni,1951-05-08,Marshall,6-3,Guard,1610612758,Kings,Kansas City,KCK,1973,2
76496,Ed,Dahler,1926-01-31,Duquesne,6-5,Forward,1610612744,Warriors,Philadelphia,PHW,1950,2
76497,Quintin,Dailey,1961-01-22,San Francisco,6-3,Guard,1610612741,Bulls,Chicago,CHI,1982,1
76498,Howie,Dallmar,1922-05-24,Stanford,6-4,Forward,1610612744,Warriors,Philadelphia,PHW,Undrafted,-1
956,Erick,Dampier,1975-07-14,Mississippi State,6-11,Center,1610612744,Warriors,Golden State,GSW,1996,1
76500,Bob,Dandridge,1947-11-15,Norfolk State,6-6,Forward,1610612749,Bucks,Milwaukee,MIL,1969,4
1498,Antonio,Daniels,1975-03-19,Bowling Green,6-4,Guard,1610612759,Spurs,San Antonio,SAS,1997,1
1630700,Dyson,Daniels,2003-03-17,NBA G League Ignite,6-7,Guard,1610612740,Pelicans,New Orleans,NOP,2022,1
76502,Mel,Daniels,1944-07-20,New Mexico,6-9,Center,1610612751,Nets,New York,NYN,1967,1
203584,Troy,Daniels,1991-07-15,Va Commonwealth,6-4,Guard,1610612756,Suns,Phoenix,PHX,Undrafted,-1
390,Sasha,Danilovic,1970-02-26,Virtus Bologna,6-6,Guard,1610612748,Heat,Miami,MIA,1992,2
76504,Adrian,Dantley,1955-02-26,Notre Dame,6-5,Forward,1610612762,Jazz,Utah,UTA,1976,1
76506,Henry,Darcey,1930-03-03,Oklahoma State,6-7,Center,1610612737,Hawks,Milwaukee,MIH,Undrafted,-1
76509,Jesse,Dark,1951-09-02,Virginia Commonwealth,6-4,Guard,1610612752,Knicks,New York,NYK,1974,2
1630268,Nate,Darling,1998-08-30,Delaware,6-6,Guard,1610612766,Hornets,Charlotte,CHA,Undrafted,-1
76511,Jimmy,Darrow,1937-09-25,Bowling Green,5-10,Guard,1610612737,Hawks,St. Louis,STL,1960,5
203540,Gigi,Datome,1987-11-27,Virtus Roma,6-8,Forward,1610612765,Pistons,Detroit,DET,Undrafted,-1
921,Brad,Daugherty,1965-10-19,North Carolina,7-0,Center,1610612739,Cavaliers,Cleveland,CLE,1986,1
1600,Kornel,David,1971-10-22,Budapest AEH,6-9,Forward,1610612741,Bulls,Chicago,CHI,Undrafted,-1
76514,Bob,Davies,1920-01-15,Seton Hall,6-1,Guard,1610612758,Royals,Rochester,ROC,Undrafted,-1
203076,Anthony,Davis,1993-03-11,Kentucky,6-10,Forward-Center,1610612747,Lakers,Los Angeles,LAL,2012,1
1884,Baron,Davis,1979-04-13,UCLA,6-3,Guard,1610612766,Hornets,Charlotte,CHH,1999,1
76533,Bob,Davis,1950-04-02,Weber State,6-7,Forward,1610612757,Trail Blazers,Portland,POR,1972,2
76516,Brad,Davis,1955-12-17,Maryland,6-3,Guard,1610612742,Mavericks,Dallas,DAL,1977,1
76517,Brian,Davis,1970-06-21,Duke,6-7,Forward,1610612750,Timberwolves,Minnesota,MIN,1992,2
76518,Charlie,Davis,1958-10-05,Vanderbilt,6-7,Forward,1610612764,Bullets,Washington,WAS,1981,2
76519,Charlie,Davis,1949-09-07,Wake Forest,6-1,Guard,1610612757,Trail Blazers,Portland,POR,1971,8
905,Dale,Davis,1969-03-25,Clemson,6-11,Center-Forward,1610612754,Pacers,Indiana,IND,1991,1
76521,Double D,Davis,1949-10-11,Houston,6-8,Forward,1610612739,Cavaliers,Cleveland,CLE,1972,1
76522,Edward,Davis,1950-06-16,Duquesne,6-7,Forward,1610612749,Bucks,Milwaukee,MIL,1972,7
1023,Emanual,Davis,1968-08-27,Delaware State,6-5,Guard,1610612760,SuperSonics,Seattle,SEA,Undrafted,-1
201175,Glen,Davis,1986-01-01,Louisiana State,6-9,Forward-Center,1610612738,Celtics,Boston,BOS,2007,2
76523,Harry,Davis,1956-01-27,Florida State,6-7,Forward,1610612739,Cavaliers,Cleveland,CLE,1978,2
93,Hubert,Davis,1970-05-17,North Carolina,6-5,Guard,1610612752,Knicks,New York,NYK,1992,1
76524,James,Davis,1932-04-22,St. John's (NY),6-7,Center,1610612758,Royals,Rochester,ROC,1954,6
76525,Jim,Davis,1941-12-18,Colorado,6-9,Center,1610612737,Hawks,Atlanta,ATL,1964,4
76526,Johnny,Davis,1955-10-21,Dayton,6-2,Guard,1610612754,Pacers,Indiana,IND,1976,2
1631098,Johnny,Davis,2002-02-27,Wisconsin,6-4,Guard,1610612764,Wizards,Washington,WAS,2022,1
707,Mark,Davis,1973-04-26,Texas Tech,6-7,Guard-Forward,1610612755,76ers,Philadelphia,PHI,1995,2
76528,Mark,Davis,1963-06-08,Old Dominion,6-6,Forward,1610612749,Bucks,Milwaukee,MIL,1985,4
76529,Mel,Davis,1950-11-09,St. John's (NY),6-6,Forward,1610612752,Knicks,New York,NYK,1973,1
76530,Michael,Davis,1956-08-02,Maryland,6-10,Forward,1610612752,Knicks,New York,NYK,Undrafted,-1
76531,Mike,Davis,1946-07-26,Virginia Union,6-3,Guard,1610612746,Braves,Buffalo,BUF,1969,1
76520,Monti,Davis,1958-07-26,Tennessee State,6-7,Forward,1610612742,Mavericks,Dallas,DAL,1980,1
76532,Ralph,Davis,1938-09-07,Cincinnati,6-4,Guard,1610612764,Packers,Chicago,CHP,1960,3
76534,Ron,Davis,1954-05-01,Washington State,6-6,Guard,1610612746,Clippers,San Diego,SDC,1976,5
1629056,Terence,Davis,1997-05-16,Mississippi,6-4,Guard,1610612758,Kings,Sacramento,SAC,Undrafted,-1
426,Terry,Davis,1967-06-17,Virginia Union,6-10,Center-Forward,1610612742,Mavericks,Dallas,DAL,Undrafted,-1
76536,Walt,Davis,1931-01-05,Texas A&M,6-8,Center,1610612744,Warriors,Philadelphia,PHW,1952,2
1453,Walter,Davis,1954-09-09,North Carolina,6-6,Guard,1610612756,Suns,Phoenix,PHX,1977,1
1631120,J.D.,Davison,2002-10-03,Alabama,6-1,Guard,1610612738,Celtics,Boston,BOS,2022,2
76539,Darryl,Dawkins,1957-01-11,Maynard Evans HS (FL),6-11,Center,1610612755,76ers,Philadelphia,PHI,1975,1
1008,Johnny,Dawkins,1963-09-28,Duke,6-2,Guard,1610612755,76ers,Philadelphia,PHI,1986,1
201948,Austin,Daye,1988-06-05,Gonzaga,6-11,Forward,1610612765,Pistons,Detroit,DET,2009,1
76543,Darren,Daye,1960-11-30,UCLA,6-8,Forward,1610612764,Bullets,Washington,WAS,1983,3
1630620,Darius,Days,1999-10-20,Louisiana State,6-7,Forward,1610612745,Rockets,Houston,HOU,Undrafted,-1
76551,Nate,DeLong,1926-01-05,Wisconsin-River Falls,6-6,Center,1610612737,Hawks,Milwaukee,MIH,1950,9
201942,DeMar,DeRozan,1989-08-07,Southern California,6-6,Guard-Forward,1610612741,Bulls,Chicago,CHI,2009,1
76562,Hank,DeZonie,1922-02-12,Clark Atlanta,6-5,Forward,1610612737,Blackhawks,Tri-Cities,TCB,Undrafted,-1
76544,Greg,Deane,1957-12-06,Utah,6-4,Guard,1610612762,Jazz,Utah,UTA,1979,4
203473,Dewayne,Dedmon,1989-08-12,Southern California,6-10,Center,1610612755,76ers,Philadelphia,PHI,Undrafted,-1
76546,Archie,Dees,1936-02-22,Indiana,6-8,Forward,1610612765,Pistons,Detroit,DET,1958,1
143,Terry,Dehere,1971-09-12,Seton Hall,6-4,Guard,1610612746,Clippers,Los Angeles,LAC,1993,1
1627098,Malcolm,Delaney,1989-03-11,Virginia Tech,6-3,Guard,1610612737,Hawks,Atlanta,ATL,Undrafted,-1
183,Bison,Dele,1969-04-06,Arizona,6-11,Center-Forward,1610612743,Nuggets,Denver,DEN,1991,1
2568,Carlos,Delfino,1982-08-29,Fortitudo Bologna,6-6,Guard-Forward,1610612765,Pistons,Detroit,DET,2003,1
960,Tony,Delk,1974-01-28,Kentucky,6-2,Guard,1610612756,Suns,Phoenix,PHX,1996,1
203521,Matthew,Dellavedova,1990-09-08,St. Mary's,6-3,Guard,1610612758,Kings,Sacramento,SAC,Undrafted,-1
76553,Larry,Demic,1957-06-27,Arizona,6-9,Forward,1610612752,Knicks,New York,NYK,1979,1
76555,George,Dempsey,1929-07-19,King's,6-3,Guard,1610612744,Warriors,Philadelphia,PHW,1951,7
2736,Luol,Deng,1985-04-16,Duke,6-9,Forward,1610612741,Bulls,Chicago,CHI,2004,1
76556,Kenny,Dennard,1958-10-18,Duke,6-8,Forward,1610612758,Kings,Kansas City,KCK,1981,4
76558,Randy,Denton,1949-02-18,Duke,6-10,Center,1610612737,Hawks,Atlanta,ATL,1971,4
76559,Rod,Derline,1952-03-11,Seattle,6-0,Guard,1610612760,SuperSonics,Seattle,SEA,1974,10
1629094,Marcus,Derrickson,1996-02-01,Georgetown,6-7,Forward,1610612744,Warriors,Golden State,GSW,Undrafted,-1
76560,Dave,Deutsch,1945-05-13,Rochester,6-1,Guard,1610612752,Knicks,New York,NYK,1966,12
76561,Walter,Devlin,1931-12-21,George Washington,6-5,Guard,1610612765,Pistons,Ft. Wayne Zollner,FTW,1955,2
76568,Ernie,DiGregorio,1951-01-15,Providence,6-0,Guard,1610612746,Braves,Buffalo,BUF,1973,1
1628978,Donte,DiVincenzo,1997-01-31,Villanova,6-4,Guard,1610612744,Warriors,Golden State,GSW,2018,1
1631217,Moussa,Diabate,2002-01-21,Michigan,6-10,Forward,1610612746,Clippers,LA,LAC,2022,2
1629603,Mamadi,Diakite,1997-01-21,Virginia,6-9,Forward,1610612739,Cavaliers,Cleveland,CLE,Undrafted,-1
1628977,Hamidou,Diallo,1998-07-31,Kentucky,6-5,Guard,1610612765,Pistons,Detroit,DET,2018,2
2564,Boris,Diaw,1982-04-16,Pau Orthez,6-8,Center-Forward,1610612759,Spurs,San Antonio,SAS,2003,1
200821,Yakhouba,Diawara,1982-08-29,Pepperdine,6-7,Forward-Guard,1610612743,Nuggets,Denver,DEN,Undrafted,-1
2424,Dan,Dickau,1978-09-16,Gonzaga,6-0,Guard,1610612737,Hawks,Atlanta,ATL,2002,1
76563,Henry,Dickerson,1951-11-27,University of Charleston,6-4,Guard,1610612765,Pistons,Detroit,DET,Undrafted,-1
1722,Michael,Dickerson,1975-06-25,Arizona,6-5,Guard,1610612763,Grizzlies,Memphis,MEM,1998,1
76564,Derrek,Dickey,1951-03-20,Cincinnati,6-7,Forward,1610612744,Warriors,Golden State,GOS,1973,2
76565,Dick,Dickey,1926-10-26,North Carolina State,6-1,Guard,1610612738,Celtics,Boston,BOS,1950,3
101143,Travis,Diener,1982-03-01,Marquette,6-1,Guard,1610612754,Pacers,Indiana,IND,2005,2
203476,Gorgui,Dieng,1990-01-18,Louisville,6-10,Center,1610612759,Spurs,San Antonio,SAS,2013,1
76569,Mickey,Dillard,1958-10-15,Florida State,6-3,Guard,1610612739,Cavaliers,Cleveland,CLE,1981,3
76574,Byron,Dinkins,1967-06-15,North Carolina-Charlotte,6-1,Guard,1610612745,Rockets,Houston,HOU,Undrafted,-1
76575,Jackie,Dinkins,1950-01-22,Voorhees,6-5,Forward,1610612741,Bulls,Chicago,CHI,1971,9
76576,Bill,Dinwiddie,1943-07-15,New Mexico Highlands,6-7,Forward,1610612758,Royals,Cincinnati,CIN,Undrafted,-1
203915,Spencer,Dinwiddie,1993-04-06,Colorado,6-5,Guard,1610612751,Nets,Brooklyn,BKN,2014,2
76577,Terry,Dischinger,1940-11-21,Purdue,6-7,Forward,1610612765,Pistons,Detroit,DET,1962,2
124,Vlade,Divac,1968-02-03,Partizan,7-1,Center,1610612747,Lakers,Los Angeles,LAL,1989,1
1720,Michael,Doleac,1977-06-15,Utah,6-11,Center,1610612753,Magic,Orlando,ORL,1998,1
76583,James,Donaldson,1957-08-16,Washington State,7-2,Center,1610612742,Mavericks,Dallas,DAL,1979,4
1629029,Luka,Doncic,1999-02-28,Real Madrid,6-7,Forward-Guard,1610612742,Mavericks,Dallas,DAL,2018,1
76584,Bob,Donham,1926-10-11,Ohio State,6-2,Guard,1610612738,Celtics,Boston,BOS,1950,3
76585,Harry,Donovan,1926-09-10,Muhlenberg,6-2,Guard,1610612752,Knicks,New York,NYK,1949,2
2039,Keyon,Dooling,1980-05-08,Missouri,6-3,Guard,1610612746,Clippers,Los Angeles,LAC,2000,1
76587,Jacky,Dorsey,1954-12-18,Georgia,6-7,Forward,1610612760,SuperSonics,Seattle,SEA,1976,2
1629652,Luguentz,Dort,1999-04-19,Arizona State,6-4,Guard,1610612760,Thunder,Oklahoma City,OKC,Undrafted,-1
1630245,Ayo,Dosunmu,2000-01-17,Illinois,6-5,Guard,1610612741,Bulls,Chicago,CHI,2021,2
200763,Quincy,Douby,1984-05-16,Rutgers,6-3,Guard,1610612758,Kings,Sacramento,SAC,2006,1
76588,Bruce,Douglas,1964-04-09,Illinois,6-3,Guard,1610612758,Kings,Sacramento,SAC,1986,3
76589,John,Douglas,1956-06-12,Kansas,6-2,Guard,1610612746,Clippers,San Diego,SDC,1978,6
76592,Lloyd,Dove,1945-08-16,St. John's (NY),6-8,Forward,1610612765,Pistons,Detroit,DET,1967,1
202220,Zabian,Dowdell,1984-09-10,Virginia Tech,6-3,Guard,1610612756,Suns,Phoenix,PHX,Undrafted,-1
76594,Steve,Downing,1950-09-09,Indiana,6-8,Center,1610612738,Celtics,Boston,BOS,1973,1
1630288,Jeff,Dowtin Jr.,1997-05-10,Rhode Island,6-3,Guard,1610612761,Raptors,Toronto,TOR,Undrafted,-1
76595,Danny,Doyle,1940-02-06,Belmont Abbey,6-8,Forward,1610612765,Pistons,Detroit,DET,1961,5
1628408,PJ,Dozier,1996-10-25,South Carolina,6-6,Guard-Forward,1610612758,Kings,Sacramento,SAC,Undrafted,-1
76596,Terry,Dozier,1966-06-29,South Carolina,6-9,Forward,1610612766,Hornets,Charlotte,CHH,Undrafted,-1
201609,Goran,Dragic,1986-05-06,Union Olimpija,6-4,Guard,1610612749,Bucks,Milwaukee,MIL,2008,2
1068,Greg,Dreiling,1963-11-07,Kansas,7-1,Center,1610612754,Pacers,Indiana,IND,1986,2
76598,John,Drew,1954-09-30,Gardner-Webb,6-6,Forward,1610612737,Hawks,Atlanta,ATL,1974,2
76599,Larry,Drew,1958-04-02,Missouri,6-1,Guard,1610612758,Kings,Sacramento,SAC,1980,1
203580,Larry,Drew II,1990-03-05,UCLA,6-2,Guard,1610612755,76ers,Philadelphia,PHI,Undrafted,-1
17,Clyde,Drexler,1962-06-22,Houston,6-7,Guard,1610612757,Trail Blazers,Portland,POR,1983,1
76603,Terry,Driscoll,1947-08-28,Boston College,6-7,Forward,1610612749,Bucks,Milwaukee,MIL,1969,1
1542,Predrag,Drobnjak,1975-10-27,Efes Pilsen,6-11,Center,1610612760,SuperSonics,Seattle,SEA,1997,2
76604,Ralph,Drollinger,1954-04-20,UCLA,7-2,Center,1610612742,Mavericks,Dallas,DAL,1978,5
203083,Andre,Drummond,1993-08-10,Connecticut,6-11,Center,1610612741,Bulls,Chicago,CHI,2012,1
76623,Dennis,DuVal,1952-03-31,Syracuse,6-3,Guard,1610612764,Bullets,Washington,WAS,1974,2
1630537,Chris,Duarte,1997-06-13,Oregon,6-5,Guard,1610612754,Pacers,Indiana,IND,2021,1
76605,Dick,Duckett,1933-03-25,St. John's (NY),6-1,Guard,1610612758,Royals,Cincinnati,CIN,1957,2
404,Kevin,Duckworth,1964-04-01,Eastern Illinois,7-0,Center,1610612757,Trail Blazers,Portland,POR,1986,2
76607,Charles,Dudley,1950-03-05,Washington,6-2,Guard,1610612744,Warriors,Golden State,GOS,1972,5
201162,Jared,Dudley,1985-07-10,Boston College,6-6,Forward,1610612756,Suns,Phoenix,PHX,2007,1
76608,Terry,Duerod,1956-07-29,Detroit,6-2,Guard,1610612765,Pistons,Detroit,DET,1979,3
76610,Bob,Duffy,1940-09-26,Colgate,6-3,Guard,1610612765,Pistons,Detroit,DET,1962,2
2768,Chris,Duhon,1982-08-31,Duke,6-1,Guard,1610612741,Bulls,Chicago,CHI,2004,2
1626251,Duje,Dukan,1991-12-04,Wisconsin,6-9,Forward,1610612758,Kings,Sacramento,SAC,Undrafted,-1
1630561,David,Duke Jr.,1999-10-13,Providence,6-4,Guard,1610612751,Nets,Brooklyn,BKN,Undrafted,-1
1495,Tim,Duncan,1976-04-25,Wake Forest,6-11,Center-Forward,1610612759,Spurs,San Antonio,SAS,1997,1
2399,Mike,Dunleavy,1980-09-15,Duke,6-9,Guard-Forward,1610612744,Warriors,Golden State,GSW,2002,1
76616,Mike,Dunleavy,1954-03-21,South Carolina,6-3,Guard,1610612745,Rockets,Houston,HOU,1976,6
1627739,Kris,Dunn,1994-03-18,Providence,6-3,Guard,1610612762,Jazz,Utah,UTA,2016,1
201142,Kevin,Durant,1988-09-29,Texas,6-10,Forward,1610612756,Suns,Phoenix,PHX,2007,1
1631105,Jalen,Duren,2003-11-18,Memphis,6-11,Center,1610612765,Pistons,Detroit,DET,2022,1
76619,John,Duren,1958-10-30,Georgetown,6-3,Guard,1610612762,Jazz,Utah,UTA,1980,1
1090,Pat,Durham,1967-03-10,Colorado State,6-7,Forward,1610612750,Timberwolves,Minnesota,MIN,1989,2
76621,Devin,Durrant,1960-10-20,Brigham Young,6-7,Forward,1610612754,Pacers,Indiana,IND,1984,2
76622,Ken,Durrett,1948-12-08,La Salle,6-7,Forward,1610612758,Kings,Kansas City-Omaha,KCK,1971,1
1628979,Trevon,Duval,1998-08-03,Duke,6-2,Guard,1610612749,Bucks,Milwaukee,MIL,Undrafted,-1
76625,Craig,Dykema,1959-06-11,Long Beach State,6-8,Forward,1610612756,Suns,Phoenix,PHX,1981,3
289,Ledell,Eackles,1966-11-24,New Orleans,6-5,Guard,1610612764,Wizards,Washington,WAS,1988,2
76628,Jim,Eakins,1946-05-24,Brigham Young,6-11,Center,1610612758,Kings,Kansas City,KCK,1968,5
768,Acie,Earl,1970-06-23,Iowa,6-11,Forward-Center,1610612738,Celtics,Boston,BOS,1993,1
76630,Ed,Earle,1927-04-28,Loyola-Chicago,6-3,Forward,1610612755,Nationals,Syracuse,PHI,Undrafted,-1
203921,Cleanthony,Early,1991-04-17,Wichita State,6-8,Forward,1610612752,Knicks,New York,NYK,2014,2
1631106,Tari,Eason,2001-05-10,Louisiana State,6-8,Forward,1610612745,Rockets,Houston,HOU,2022,1
76632,Jerry,Eaves,1959-02-08,Louisville,6-4,Guard,1610612762,Jazz,Utah,UTA,1982,3
202365,Devin,Ebanks,1989-10-28,West Virginia,6-9,Forward,1610612747,Lakers,Los Angeles,LAL,2010,2
76633,Bill,Ebben,1935-10-07,Detroit,6-4,Guard,1610612765,Pistons,Detroit,DET,1957,3
76634,Al,Eberhard,1952-05-10,Missouri,6-6,Forward,1610612765,Pistons,Detroit,DET,1974,1
2569,Ndudi,Ebi,1984-06-18,Westbury Christian HS (TX),6-9,Forward,1610612750,Timberwolves,Minnesota,MIN,2003,1
76635,Patrick,Eddie,1967-12-27,Mississippi,6-11,Center,1610612752,Knicks,New York,NYK,Undrafted,-1
76636,Thomas,Eddleman,1922-12-27,Illinois,6-2,Forward,1610612765,Pistons,Ft. Wayne Zollner,FTW,1949,3
76637,Kent,Edelin,1962-05-24,Virginia,6-8,Forward,1610612754,Pacers,Indiana,IND,1984,7
721,Tyus,Edney,1973-02-14,UCLA,5-10,Guard,1610612758,Kings,Sacramento,SAC,1995,2
1630162,Anthony,Edwards,2001-08-05,Georgia,6-4,Guard,1610612750,Timberwolves,Minnesota,MIN,2020,1
76646,Bill,Edwards,1971-09-22,Wright State,6-8,Forward,1610612755,76ers,Philadelphia,PHI,Undrafted,-1
1629035,Carsen,Edwards,1998-03-12,Purdue,5-11,Guard,1610612765,Pistons,Detroit,DET,2019,2
346,Doug,Edwards,1971-01-21,Florida State,6-7,Forward,1610612737,Hawks,Atlanta,ATL,1993,1
76641,Franklin,Edwards,1959-02-02,Cleveland State,6-1,Guard,1610612755,76ers,Philadelphia,PHI,1981,1
76643,Jay,Edwards,1969-01-03,Indiana,6-4,Forward,1610612746,Clippers,Los Angeles,LAC,1989,2
2823,John,Edwards,1981-07-31,Kent State,7-0,Center,1610612737,Hawks,Atlanta,ATL,Undrafted,-1
236,Kevin,Edwards,1965-10-30,DePaul,6-3,Guard,1610612748,Heat,Miami,MIA,1988,1
1629053,Vincent,Edwards,1996-04-05,Purdue,6-8,Forward,1610612745,Rockets,Houston,HOU,2018,2
76649,Eddie,Ehlers,1923-03-10,Purdue,6-3,Guard,1610612738,Celtics,Boston,BOS,1947,1
76651,Dick,Eichhorst,1933-10-21,Southeast Missouri,6-3,Guard,1610612737,Hawks,St. Louis,STL,Undrafted,-1
458,Howard,Eisley,1972-12-04,Boston College,6-2,Guard,1610612762,Jazz,Utah,UTA,1994,2
2064,Khalid,El-Amin,1979-04-25,Connecticut,5-10,Guard,1610612741,Bulls,Chicago,CHI,2000,2
76653,Don,Eliason,1918-07-24,Hamline,6-2,Forward,1610612738,Celtics,Boston,BOS,Undrafted,-1
53,Mario,Elie,1963-11-26,American International,6-5,Guard-Forward,1610612745,Rockets,Houston,HOU,1985,7
1629604,CJ,Elleby,2000-06-16,Washington State,6-6,Forward-Guard,1610612757,Trail Blazers,Portland,POR,2020,2
76655,Ray,Ellefson,1922-11-18,West Texas A&M,6-8,Center,1610612752,Knicks,New York,NYK,Undrafted,-1
201961,Wayne,Ellington,1987-11-29,North Carolina,6-4,Guard,1610612747,Lakers,Los Angeles,LAL,2009,1
251,Sean,Elliott,1968-02-02,Arizona,6-8,Forward,1610612759,Spurs,San Antonio,SAS,1989,1
76658,Alexander,Ellis,1936-02-11,Niagara,6-5,Forward,1610612747,Lakers,Minneapolis,MNL,1958,3
1677,Harold,Ellis,1970-10-07,Morehouse,6-5,Forward-Guard,1610612746,Clippers,Los Angeles,LAC,Undrafted,-1
76661,Joe,Ellis,1944-05-03,San Francisco,6-6,Forward,1610612744,Warriors,Golden State,GOS,1966,2
1631165,Keon,Ellis,2000-01-08,Alabama,6-3,Guard,1610612758,Kings,Sacramento,SAC,Undrafted,-1
111,LaPhonso,Ellis,1970-05-05,Notre Dame,6-8,Forward,1610612743,Nuggets,Denver,DEN,1992,1
1034,LeRon,Ellis,1969-04-28,Syracuse,6-9,Center,1610612766,Hornets,Charlotte,CHH,1991,1
76663,Leroy,Ellis,1940-03-10,St. John's (NY),6-11,Forward,1610612747,Lakers,Los Angeles,LAL,1962,1
101145,Monta,Ellis,1985-10-26,No College,6-3,Guard,1610612744,Warriors,Golden State,GSW,2005,2
600010,Len,Elmore,1952-03-28,Maryland,6-10,Center,1610612751,Nets,New Jersey,NJN,1974,1
76667,Darrell,Elston,1952-08-15,North Carolina,6-3,Guard,1610612754,Pacers,Indiana,IND,1974,3
2408,Melvin,Ely,1978-05-02,Fresno State,6-10,Center-Forward,1610612766,Bobcats,Charlotte,CHA,2002,1
203954,Joel,Embiid,1994-03-16,Kansas,7-0,Center-Forward,1610612755,76ers,Philadelphia,PHI,2014,1
76668,Wayne,Embry,1937-03-26,Miami (Ohio),6-8,Center,1610612758,Royals,Cincinnati,CIN,1958,3
76670,Chris,Engler,1959-03-01,Wyoming,6-11,Center,1610612744,Warriors,Golden State,GOS,1982,3
76671,Wayne,Englestad,1963-12-06,California-Irvine,6-8,Forward,1610612743,Nuggets,Denver,DEN,Undrafted,-1
76672,A.J.,English,1967-07-11,Virginia Union,6-3,Guard,1610612764,Bullets,Washington,WAS,1990,2
76673,Alex,English,1954-01-05,South Carolina,6-8,Forward,1610612743,Nuggets,Denver,DEN,1976,2
76674,Claude,English,1946-12-26,Rhode Island,6-4,Guard,1610612757,Trail Blazers,Portland,POR,1970,7
76676,Jojo,English,1970-02-04,South Carolina,6-4,Guard,1610612741,Bulls,Chicago,CHI,Undrafted,-1
203119,Kim,English,1988-09-24,Missouri,6-6,Guard,1610612765,Pistons,Detroit,DET,2012,2
76675,Scott,English,1950-10-20,Texas-El Paso,6-6,Forward,1610612756,Suns,Phoenix,PHX,1972,3
76677,Gene,Englund,1917-10-21,Wisconsin,6-4,Forward,1610612738,Celtics,Boston,BOS,Undrafted,-1
203898,Tyler,Ennis,1994-08-24,Syracuse,6-3,Guard,1610612747,Lakers,Los Angeles,LAL,2014,1
201623,Semih,Erden,1986-07-28,Fenerbahce,7-0,Center,1610612738,Celtics,Boston,BOS,2008,2
76679,Bo,Erias,1932-07-30,Niagara,6-3,Forward,1610612747,Lakers,Minneapolis,MNL,1954,5
76680,Keith,Erickson,1944-04-19,UCLA,6-5,Forward,1610612747,Lakers,Los Angeles,LAL,1965,3
76681,Julius,Erving,1950-02-22,Massachusetts,6-7,Forward,1610612755,76ers,Philadelphia,PHI,1972,1
1915,Evan,Eschmeyer,1975-05-30,Northwestern,6-11,Center,1610612751,Nets,New Jersey,NJN,1999,2
76683,Vincenzo,Esposito,1969-03-01,Fortitudo Bologna,6-3,Guard,1610612761,Raptors,Toronto,TOR,Undrafted,-1
1629234,Drew,Eubanks,1997-02-01,Oregon State,6-10,Forward-Center,1610612756,Suns,Phoenix,PHX,Undrafted,-1
76685,Earl,Evans,1955-11-11,UNLV,6-8,Forward,1610612765,Pistons,Detroit,DET,1978,8
1628980,Jacob,Evans,1997-06-18,Cincinnati,6-4,Guard-Forward,1610612744,Warriors,Golden State,GSW,2018,1
202379,Jeremy,Evans,1987-10-24,Western Kentucky,6-9,Forward,1610612762,Jazz,Utah,UTA,2010,2
2230,Maurice,Evans,1978-11-08,Texas,6-5,Guard-Forward,1610612737,Hawks,Atlanta,ATL,Undrafted,-1
2501,Reggie,Evans,1980-05-18,Iowa,6-8,Center-Forward,1610612760,SuperSonics,Seattle,SEA,Undrafted,-1
101137,Daniel,Ewing,1983-03-26,Duke,6-3,Guard,1610612746,Clippers,Los Angeles,LAC,2005,2
201607,Patrick,Ewing,1984-05-20,Georgetown,6-8,Forward,1610612740,Hornets,New Orleans,NOH,2008,2
203957,Dante,Exum,1995-07-13,Australian Institute of Sport,6-5,Guard,1610612762,Jazz,Utah,UTA,2014,1
201963,Christian,Eyenga,1989-06-22,DKV Joventut,6-7,Forward,1610612739,Cavaliers,Cleveland,CLE,2009,1
203105,Festus,Ezeli,1989-10-21,Vanderbilt,6-11,Center,1610612744,Warriors,Golden State,GSW,2012,1
76691,John,Fairchild,1943-04-28,Brigham Young,6-7,Forward,1610612747,Lakers,Los Angeles,LAL,1965,2
